# origin; destination; customers
86; 127; 1
86; 128; 1
86; 129; 3
86; 133; 89
86; 134; 1
86; 135; 1
86; 136; 4
86; 138; 4
86; 139; 37
87; 1; 28
87; 2; 4
87; 4; 1
87; 5; 2
87; 7; 2
87; 8; 53
87; 10; 2
87; 11; 37
87; 12; 101
87; 13; 6
87; 14; 3
87; 15; 247
87; 17; 136
87; 18; 9
87; 20; 3
87; 21; 19
87; 22; 10
87; 23; 4
87; 24; 5
87; 29; 17
87; 30; 126
87; 31; 1
87; 32; 7
87; 33; 15
87; 34; 2
87; 35; 3
87; 38; 6
87; 39; 3
87; 40; 16
87; 41; 3
87; 42; 3
87; 43; 1
87; 44; 3
87; 46; 1
87; 47; 7
87; 50; 1
87; 51; 1
87; 52; 13
87; 53; 4
87; 54; 1
87; 56; 22
87; 58; 1
87; 59; 27
87; 60; 4
87; 61; 7
87; 62; 7
87; 63; 5
87; 64; 1
87; 65; 23
87; 67; 23
87; 71; 6
87; 72; 2
87; 73; 417
87; 75; 2
87; 76; 10
87; 78; 1
87; 79; 1
87; 80; 1
87; 81; 20
87; 83; 1
87; 84; 2
87; 85; 73
87; 89; 3426
87; 91; 3
87; 92; 34
87; 94; 3
87; 95; 6
87; 96; 33
87; 97; 1
87; 98; 59
87; 99; 15
87; 100; 19
87; 101; 14
87; 102; 85
87; 103; 1
87; 104; 18
87; 105; 2
87; 106; 5
87; 110; 187
87; 111; 1
87; 112; 7
87; 113; 8
87; 114; 3
87; 115; 11
87; 117; 41
87; 118; 8
87; 119; 1
87; 121; 77
87; 122; 9
87; 123; 2
87; 124; 24
87; 125; 2
87; 126; 27
87; 127; 16
87; 128; 36
87; 129; 213
87; 130; 1
87; 132; 616
87; 133; 1
87; 134; 43
87; 135; 5
87; 136; 247
87; 137; 11
87; 138; 92
87; 139; 1452
87; 140; 24
88; 1; 2
88; 8; 1
88; 11; 1
88; 12; 2
88; 13; 3
88; 14; 24
88; 15; 5
88; 20; 1
88; 21; 1
88; 23; 1
88; 29; 1
88; 30; 17
88; 33; 1
88; 37; 7
88; 40; 1
88; 44; 1
88; 62; 6
88; 65; 1
88; 67; 1
88; 72; 3
88; 73; 5
88; 85; 3
88; 89; 2
88; 92; 1
88; 96; 1
88; 97; 27
88; 98; 3
88; 99; 1
88; 108; 1
88; 110; 4
88; 112; 22
88; 115; 1
88; 117; 1
88; 118; 1
88; 119; 2
88; 120; 1
88; 121; 1
88; 124; 1
88; 126; 1
88; 127; 1
88; 128; 1
88; 129; 6
88; 132; 1
88; 134; 1
88; 136; 3
88; 138; 3
88; 139; 24
89; 1; 36
89; 2; 5
89; 3; 2
89; 4; 3
89; 5; 12
89; 6; 1
89; 7; 3
89; 8; 107
89; 9; 27
89; 10; 3
89; 11; 49
89; 12; 132
89; 13; 7
89; 14; 4
89; 15; 314
89; 16; 9
89; 17; 102
89; 18; 11
89; 19; 1
89; 20; 4
89; 21; 30
89; 22; 20
89; 23; 47
89; 24; 6
89; 25; 1
89; 29; 22
89; 30; 175
89; 31; 1
89; 32; 9
89; 33; 51
89; 34; 11
89; 35; 21
89; 36; 1
89; 37; 7
89; 38; 10
89; 39; 15
89; 40; 52
89; 41; 4
89; 42; 7
89; 43; 2
89; 44; 4
89; 45; 1
89; 46; 2
89; 47; 11
89; 50; 2
89; 51; 12
89; 52; 19
89; 53; 7
89; 54; 2
89; 56; 28
89; 58; 1
89; 59; 41
89; 60; 4
89; 61; 9
89; 62; 10
89; 63; 15
89; 64; 2
89; 65; 30
89; 66; 1
89; 67; 29
89; 70; 3
89; 71; 8
89; 72; 71
89; 73; 472
89; 75; 3
89; 76; 13
89; 77; 1
89; 78; 2
89; 79; 2
89; 80; 3
89; 81; 26
89; 83; 13
89; 84; 2
89; 85; 93
89; 87; 3426
89; 88; 2
89; 91; 4
89; 92; 53
89; 93; 2
89; 94; 20
89; 95; 9
89; 96; 36
89; 97; 7
89; 98; 85
89; 99; 83
89; 100; 45
89; 101; 14
89; 102; 291
89; 103; 10
89; 104; 23
89; 105; 3
89; 106; 6
89; 109; 6
89; 110; 295
89; 111; 11
89; 112; 10
89; 113; 9
89; 114; 4
89; 115; 36
89; 116; 4
89; 117; 138
89; 118; 10
89; 119; 13
89; 120; 3
89; 121; 369
89; 122; 15
89; 123; 2
89; 124; 31
89; 125; 19
89; 126; 168
89; 127; 92
89; 128; 160
89; 129; 477
89; 130; 2
89; 132; 508
89; 133; 21
89; 134; 309
89; 135; 7
89; 136; 246
89; 137; 14
89; 138; 154
89; 139; 1901
89; 140; 32
90; 10; 2
90; 12; 3
90; 13; 2
90; 15; 6
90; 20; 1
90; 23; 2
90; 30; 189
90; 37; 1
90; 44; 1
90; 52; 1
90; 62; 19
90; 65; 1
90; 72; 1
90; 73; 3
90; 85; 1
90; 92; 1
90; 97; 1
90; 98; 11
90; 99; 1
90; 110; 7
90; 112; 1
90; 118; 1
90; 119; 6
90; 120; 1
90; 121; 1
90; 124; 1
90; 125; 1
90; 126; 1
90; 127; 1
90; 128; 1
90; 129; 2
90; 134; 2
90; 139; 39
91; 1; 115
91; 2; 1
91; 7; 1
91; 8; 5
91; 11; 35
91; 12; 2420
91; 13; 1
91; 15; 311
91; 17; 1
91; 18; 32
91; 20; 2
91; 21; 37
91; 22; 1
91; 23; 1
91; 24; 14
91; 30; 2
91; 32; 12
91; 33; 5
91; 34; 1
91; 38; 1
91; 40; 4
91; 41; 6
91; 42; 45
91; 43; 43
91; 44; 4
91; 46; 1
91; 47; 1
91; 50; 6
91; 52; 1
91; 54; 6
91; 56; 3
91; 58; 2
91; 59; 2
91; 61; 3
91; 62; 1
91; 63; 23
91; 64; 22
91; 65; 21
91; 67; 37
91; 71; 629
91; 72; 1
91; 73; 49
91; 75; 7
91; 76; 1
91; 78; 2
91; 80; 5
91; 81; 8
91; 83; 1
91; 84; 15
91; 85; 342
91; 86; 1
91; 87; 3
91; 89; 4
91; 92; 2
91; 94; 1
91; 96; 3
91; 98; 2
91; 99; 12
91; 101; 1
91; 102; 1
91; 103; 1
91; 104; 1
91; 105; 74
91; 106; 23
91; 109; 1
91; 110; 20
91; 112; 1
91; 113; 2
91; 114; 63
91; 115; 14
91; 117; 2
91; 118; 11
91; 121; 2
91; 122; 1
91; 123; 3
91; 124; 2
91; 126; 2
91; 127; 4
91; 128; 5
91; 129; 41
91; 131; 1
91; 132; 4
91; 133; 3
91; 134; 2
91; 135; 23
91; 136; 7
91; 137; 2
91; 138; 3
91; 139; 310
92; 1; 32
92; 2; 1
92; 5; 33
92; 7; 464
92; 8; 15
92; 9; 1
92; 10; 4
92; 11; 42
92; 12; 45
92; 13; 5
92; 14; 2
92; 15; 70
92; 16; 2
92; 17; 5
92; 18; 14
92; 20; 7
92; 21; 23
92; 22; 3
92; 23; 30
92; 24; 5
92; 25; 1
92; 29; 7
92; 30; 63
92; 32; 2
92; 33; 31
92; 34; 1
92; 35; 2
92; 37; 3
92; 38; 63
92; 39; 2
92; 40; 66
92; 41; 6
92; 42; 4
92; 43; 3
92; 44; 6
92; 46; 1
92; 47; 22
92; 50; 1
92; 51; 2
92; 52; 61
92; 53; 12
92; 54; 1
92; 56; 5
92; 58; 1
92; 59; 175
92; 61; 3
92; 62; 27
92; 63; 6
92; 64; 2
92; 65; 13
92; 67; 23
92; 70; 1
92; 71; 4
92; 72; 21
92; 73; 74
92; 75; 1
92; 76; 4
92; 78; 2
92; 79; 2
92; 80; 1
92; 81; 7
92; 83; 4
92; 84; 3
92; 85; 48
92; 86; 1
92; 87; 34
92; 88; 1
92; 89; 53
92; 90; 1
92; 91; 2
92; 93; 1
92; 94; 206
92; 95; 1
92; 96; 17
92; 97; 4
92; 98; 33
92; 99; 48
92; 100; 1
92; 101; 4
92; 102; 9
92; 103; 3
92; 104; 6
92; 105; 5
92; 106; 7
92; 109; 2
92; 110; 1440
92; 111; 46
92; 112; 4
92; 113; 2
92; 114; 2
92; 115; 9
92; 116; 1
92; 117; 32
92; 118; 12
92; 119; 4
92; 120; 1
92; 121; 27
92; 122; 78
92; 123; 3
92; 124; 7
92; 125; 6
92; 126; 45
92; 127; 293
92; 128; 192
92; 129; 327
92; 132; 35
92; 133; 6
92; 134; 26
92; 135; 2
92; 136; 56
92; 137; 71
92; 138; 99
92; 139; 790
92; 140; 3
93; 1; 8
93; 2; 10
93; 8; 2
93; 11; 5
93; 12; 23
93; 13; 1
93; 15; 203
93; 18; 18
93; 20; 6
93; 21; 3
93; 24; 5
93; 28; 1
93; 29; 2
93; 30; 2
93; 32; 3
93; 33; 3
93; 40; 1
93; 41; 114
93; 42; 1
93; 44; 26
93; 45; 1
93; 50; 1
93; 56; 5
93; 58; 4
93; 61; 11
93; 62; 1
93; 63; 4
93; 64; 1
93; 65; 286
93; 67; 4
93; 68; 1
93; 69; 1
93; 70; 1
93; 71; 1
93; 72; 5
93; 73; 18
93; 75; 3
93; 76; 11
93; 78; 20
93; 79; 16
93; 80; 2
93; 81; 60
93; 83; 18
93; 84; 2
93; 85; 18
93; 86; 17
93; 89; 2
93; 92; 1
93; 96; 3
93; 98; 1
93; 99; 2
93; 103; 6
93; 104; 17
93; 106; 8
93; 109; 7
93; 110; 3
93; 114; 1
93; 115; 3
93; 117; 2
93; 118; 28
93; 121; 1
93; 123; 35
93; 124; 7
93; 126; 1
93; 127; 1
93; 128; 1
93; 129; 10
93; 132; 2
93; 133; 135
93; 134; 1
93; 135; 1
93; 136; 6
93; 138; 5
93; 139; 53
94; 1; 3
94; 2; 1
94; 5; 64
94; 7; 26
94; 8; 3
94; 10; 3
94; 11; 3
94; 12; 16
94; 13; 2
94; 14; 1
94; 15; 30
94; 16; 1
94; 17; 2
94; 18; 3
94; 20; 2
94; 21; 8
94; 22; 1
94; 23; 23
94; 24; 2
94; 29; 3
94; 30; 37
94; 32; 1
94; 33; 10
94; 34; 1
94; 35; 1
94; 37; 2
94; 38; 6
94; 39; 1
94; 40; 16
94; 41; 2
94; 42; 1
94; 44; 2
94; 47; 9
94; 51; 1
94; 52; 126
94; 53; 6
94; 56; 2
94; 59; 27
94; 61; 1
94; 62; 13
94; 63; 2
94; 64; 1
94; 65; 5
94; 67; 2
94; 71; 1
94; 72; 10
94; 73; 28
94; 75; 1
94; 76; 2
94; 78; 1
94; 79; 1
94; 81; 3
94; 83; 2
94; 85; 17
94; 87; 3
94; 89; 20
94; 91; 1
94; 92; 206
94; 96; 1
94; 97; 1
94; 98; 22
94; 99; 13
94; 100; 1
94; 101; 1
94; 102; 3
94; 103; 1
94; 104; 3
94; 106; 1
94; 109; 1
94; 110; 1038
94; 111; 89
94; 112; 2
94; 113; 1
94; 114; 1
94; 115; 3
94; 117; 1
94; 118; 4
94; 119; 2
94; 120; 1
94; 121; 11
94; 122; 11
94; 123; 1
94; 124; 3
94; 125; 4
94; 126; 18
94; 127; 50
94; 128; 50
94; 129; 95
94; 132; 13
94; 133; 3
94; 134; 12
94; 135; 1
94; 136; 21
94; 137; 1
94; 138; 31
94; 139; 262
94; 140; 1
95; 1; 1
95; 8; 14
95; 9; 1
95; 11; 2
95; 12; 3
95; 15; 9
95; 17; 7
95; 18; 1
95; 21; 1
95; 22; 2
95; 23; 1
95; 29; 1
95; 30; 4
95; 33; 2
95; 34; 1
95; 35; 1
95; 39; 1
95; 40; 1
95; 56; 1
95; 59; 1
95; 65; 1
95; 67; 1
95; 72; 2
95; 73; 24
95; 81; 1
95; 85; 2
95; 87; 6
95; 89; 9
95; 92; 1
95; 96; 2
95; 98; 1
95; 99; 1
95; 101; 5
95; 102; 1
95; 104; 1
95; 110; 4
95; 113; 1
95; 115; 1
95; 117; 5
95; 118; 1
95; 121; 2
95; 124; 1
95; 126; 1
95; 127; 1
95; 128; 1
95; 129; 7
95; 132; 12
95; 133; 1
95; 134; 3
95; 136; 27
95; 138; 4
95; 139; 55
96; 1; 41
96; 2; 5
96; 3; 2
96; 4; 1
96; 6; 1
96; 7; 1
96; 8; 112
96; 9; 121
96; 10; 1
96; 11; 37
96; 12; 162
96; 13; 6
96; 14; 2
96; 15; 460
96; 16; 7
96; 17; 17
96; 18; 10
96; 20; 3
96; 21; 39
96; 22; 31
96; 23; 14
96; 24; 7
96; 25; 1
96; 29; 17
96; 30; 77
96; 31; 2
96; 32; 12
96; 33; 22
96; 34; 19
96; 35; 22
96; 36; 1
96; 37; 4
96; 38; 1
96; 39; 18
96; 40; 16
96; 41; 3
96; 42; 9
96; 43; 3
96; 44; 3
96; 45; 1
96; 46; 1
96; 47; 3
96; 48; 1
96; 50; 1
96; 51; 13
96; 52; 7
96; 53; 2
96; 54; 2
96; 56; 42
96; 58; 1
96; 59; 15
96; 60; 84
96; 61; 11
96; 62; 3
96; 63; 28
96; 64; 2
96; 65; 32
96; 66; 1
96; 67; 34
96; 71; 7
96; 72; 56
96; 73; 3531
96; 74; 2
96; 75; 3
96; 76; 14
96; 77; 4
96; 78; 1
96; 79; 1
96; 80; 1
96; 81; 32
96; 83; 13
96; 84; 3
96; 85; 164
96; 87; 33
96; 88; 1
96; 89; 36
96; 91; 3
96; 92; 17
96; 93; 3
96; 94; 1
96; 95; 2
96; 98; 28
96; 99; 46
96; 100; 1
96; 101; 12
96; 102; 11
96; 103; 12
96; 104; 25
96; 105; 4
96; 106; 6
96; 109; 6
96; 110; 82
96; 112; 6
96; 113; 21
96; 114; 6
96; 115; 31
96; 116; 3
96; 117; 38
96; 118; 9
96; 119; 7
96; 120; 1
96; 121; 24
96; 122; 2
96; 123; 2
96; 124; 35
96; 125; 5
96; 126; 22
96; 127; 28
96; 128; 35
96; 129; 171
96; 130; 1
96; 132; 101
96; 133; 23
96; 134; 45
96; 135; 9
96; 136; 1268
96; 137; 13
96; 138; 60
96; 139; 909
96; 140; 21
97; 1; 1
97; 2; 1
97; 5; 1
97; 8; 1
97; 10; 1
97; 11; 1
97; 12; 12
97; 13; 14
97; 14; 22
97; 15; 27
97; 16; 2
97; 17; 1
97; 18; 1
97; 20; 2
97; 21; 4
97; 22; 1
97; 23; 4
97; 24; 1
97; 25; 1
97; 27; 54
97; 29; 7
97; 30; 60
97; 32; 1
97; 33; 5
97; 34; 1
97; 35; 1
97; 37; 16
97; 39; 1
97; 40; 3
97; 41; 1
97; 42; 1
97; 44; 4
97; 46; 1
97; 51; 1
97; 52; 2
97; 56; 2
97; 59; 2
97; 61; 1
97; 62; 11
97; 63; 2
97; 65; 8
97; 72; 19
97; 73; 26
97; 76; 1
97; 81; 3
97; 83; 1
97; 85; 13
97; 87; 1
97; 88; 27
97; 89; 7
97; 90; 1
97; 92; 4
97; 94; 1
97; 98; 14
97; 99; 4
97; 102; 2
97; 103; 1
97; 104; 2
97; 108; 12
97; 109; 1
97; 110; 20
97; 111; 1
97; 112; 773
97; 114; 1
97; 115; 3
97; 116; 1
97; 118; 3
97; 119; 7
97; 120; 3
97; 121; 4
97; 124; 4
97; 125; 1
97; 126; 4
97; 127; 5
97; 128; 7
97; 129; 27
97; 132; 7
97; 133; 2
97; 134; 6
97; 136; 14
97; 138; 12
97; 139; 117
98; 1; 35
98; 2; 2
98; 3; 1
98; 4; 1
98; 5; 19
98; 7; 6
98; 8; 31
98; 9; 1
98; 10; 544
98; 11; 39
98; 12; 49
98; 13; 17
98; 14; 7
98; 15; 88
98; 16; 7
98; 17; 9
98; 18; 19
98; 20; 12
98; 21; 22
98; 22; 7
98; 23; 335
98; 24; 6
98; 25; 2
98; 29; 15
98; 30; 883
98; 31; 1
98; 32; 3
98; 33; 30
98; 34; 3
98; 35; 6
98; 36; 1
98; 37; 16
98; 38; 20
98; 39; 4
98; 40; 24
98; 41; 7
98; 42; 4
98; 43; 3
98; 44; 10
98; 46; 2
98; 47; 5
98; 50; 1
98; 51; 4
98; 52; 24
98; 53; 4
98; 54; 3
98; 56; 8
98; 58; 1
98; 59; 16
98; 60; 4
98; 61; 3
98; 62; 983
98; 63; 8
98; 64; 2
98; 65; 21
98; 67; 25
98; 70; 1
98; 71; 3
98; 72; 47
98; 73; 131
98; 75; 1
98; 76; 5
98; 78; 4
98; 79; 2
98; 80; 2
98; 81; 8
98; 83; 5
98; 84; 3
98; 85; 56
98; 86; 1
98; 87; 59
98; 88; 3
98; 89; 85
98; 90; 11
98; 91; 2
98; 92; 33
98; 93; 1
98; 94; 22
98; 95; 1
98; 96; 28
98; 97; 14
98; 99; 24
98; 100; 8
98; 101; 8
98; 102; 18
98; 103; 4
98; 104; 9
98; 105; 5
98; 106; 9
98; 109; 2
98; 110; 269
98; 111; 12
98; 112; 14
98; 113; 4
98; 114; 2
98; 115; 13
98; 116; 2
98; 117; 38
98; 118; 18
98; 119; 27
98; 120; 5
98; 121; 52
98; 122; 23
98; 123; 6
98; 124; 12
98; 125; 93
98; 126; 53
98; 127; 41
98; 128; 65
98; 129; 197
98; 130; 1
98; 131; 1
98; 132; 51
98; 133; 7
98; 134; 105
98; 135; 2
98; 136; 89
98; 137; 69
98; 138; 81
98; 139; 774
98; 140; 2
99; 1; 156
99; 2; 4
99; 3; 1
99; 4; 1
99; 5; 6
99; 7; 12
99; 8; 29
99; 9; 4
99; 10; 3
99; 11; 335
99; 12; 190
99; 13; 6
99; 14; 2
99; 15; 232
99; 16; 4
99; 17; 8
99; 18; 30
99; 20; 15
99; 21; 164
99; 22; 5
99; 23; 15
99; 24; 18
99; 25; 1
99; 29; 11
99; 30; 57
99; 31; 1
99; 32; 10
99; 33; 188
99; 34; 3
99; 35; 5
99; 37; 3
99; 38; 16
99; 39; 3
99; 40; 199
99; 41; 17
99; 42; 24
99; 43; 2
99; 44; 12
99; 46; 2
99; 47; 5
99; 50; 3
99; 51; 4
99; 52; 11
99; 53; 3
99; 54; 3
99; 56; 14
99; 58; 3
99; 59; 70
99; 60; 1
99; 61; 8
99; 62; 21
99; 63; 21
99; 64; 9
99; 65; 27
99; 67; 121
99; 69; 1
99; 70; 2
99; 71; 21
99; 72; 34
99; 73; 182
99; 75; 5
99; 76; 9
99; 78; 4
99; 79; 4
99; 80; 4
99; 81; 23
99; 83; 10
99; 84; 9
99; 85; 200
99; 86; 1
99; 87; 15
99; 88; 1
99; 89; 83
99; 90; 1
99; 91; 12
99; 92; 48
99; 93; 2
99; 94; 13
99; 95; 1
99; 96; 46
99; 97; 4
99; 98; 24
99; 100; 2
99; 101; 6
99; 102; 10
99; 103; 6
99; 104; 15
99; 105; 4
99; 106; 20
99; 109; 4
99; 110; 154
99; 111; 7
99; 112; 4
99; 113; 6
99; 114; 14
99; 115; 29
99; 116; 2
99; 117; 106
99; 118; 36
99; 119; 4
99; 120; 1
99; 121; 27
99; 122; 28
99; 123; 5
99; 124; 17
99; 125; 4
99; 126; 28
99; 127; 120
99; 128; 133
99; 129; 2208
99; 130; 1
99; 132; 77
99; 133; 18
99; 134; 26
99; 135; 10
99; 136; 143
99; 137; 10
99; 138; 715
99; 139; 3846
99; 140; 24
100; 1; 2
100; 8; 3
100; 11; 3
100; 12; 7
100; 15; 16
100; 17; 2
100; 18; 1
100; 21; 1
100; 22; 1
100; 23; 1
100; 30; 13
100; 33; 1
100; 38; 1
100; 40; 2
100; 47; 1
100; 53; 1
100; 59; 1
100; 62; 1
100; 65; 2
100; 67; 2
100; 71; 1
100; 73; 20
100; 85; 3
100; 87; 19
100; 89; 45
100; 92; 1
100; 94; 1
100; 96; 1
100; 98; 8
100; 99; 2
100; 101; 1
100; 102; 29
100; 110; 26
100; 112; 1
100; 113; 1
100; 115; 1
100; 117; 1
100; 118; 1
100; 121; 286
100; 122; 2
100; 126; 12
100; 127; 3
100; 128; 7
100; 129; 24
100; 132; 9
100; 134; 15
100; 136; 4
100; 137; 1
100; 138; 1
100; 139; 103
101; 1; 7
101; 2; 1
101; 3; 1
101; 4; 1
101; 5; 1
101; 8; 260
101; 9; 5
101; 10; 1
101; 11; 6
101; 12; 19
101; 13; 1
101; 14; 1
101; 15; 63
101; 16; 2
101; 17; 9
101; 18; 4
101; 20; 2
101; 21; 6
101; 22; 207
101; 23; 4
101; 24; 3
101; 29; 4
101; 30; 23
101; 31; 1
101; 32; 1
101; 33; 9
101; 34; 6
101; 35; 12
101; 37; 1
101; 38; 1
101; 39; 16
101; 40; 3
101; 41; 1
101; 42; 1
101; 44; 1
101; 46; 1
101; 47; 1
101; 50; 1
101; 51; 4
101; 52; 1
101; 54; 1
101; 56; 7
101; 59; 3
101; 60; 2
101; 61; 2
101; 62; 2
101; 63; 3
101; 64; 1
101; 65; 5
101; 67; 5
101; 71; 2
101; 72; 14
101; 73; 202
101; 75; 1
101; 76; 2
101; 78; 1
101; 79; 1
101; 81; 5
101; 83; 2
101; 84; 1
101; 85; 16
101; 87; 14
101; 89; 14
101; 91; 1
101; 92; 4
101; 94; 1
101; 95; 5
101; 96; 12
101; 98; 8
101; 99; 6
101; 100; 1
101; 102; 4
101; 103; 2
101; 104; 5
101; 106; 2
101; 109; 1
101; 110; 18
101; 112; 1
101; 113; 11
101; 114; 1
101; 115; 8
101; 116; 1
101; 117; 3
101; 118; 4
101; 119; 2
101; 121; 7
101; 122; 1
101; 123; 1
101; 124; 7
101; 125; 1
101; 126; 5
101; 127; 5
101; 128; 7
101; 129; 32
101; 130; 1
101; 132; 31
101; 133; 4
101; 134; 16
101; 135; 2
101; 136; 111
101; 137; 1
101; 138; 19
101; 139; 247
101; 140; 2
102; 1; 8
102; 2; 1
102; 4; 1
102; 5; 2
102; 7; 1
102; 8; 14
102; 9; 3
102; 10; 1
102; 11; 10
102; 12; 18
102; 13; 1
102; 14; 1
102; 15; 45
102; 16; 2
102; 17; 12
102; 18; 3
102; 20; 5
102; 21; 5
102; 22; 3
102; 23; 10
102; 24; 2
102; 29; 4
102; 30; 35
102; 32; 1
102; 33; 9
102; 34; 2
102; 35; 4
102; 37; 1
102; 38; 3
102; 39; 3
102; 40; 7
102; 41; 3
102; 42; 1
102; 44; 1
102; 46; 1
102; 47; 2
102; 51; 2
102; 52; 3
102; 53; 1
102; 56; 4
102; 59; 6
102; 60; 1
102; 61; 1
102; 62; 13
102; 63; 2
102; 65; 5
102; 67; 6
102; 71; 2
102; 72; 12
102; 73; 62
102; 75; 1
102; 76; 2
102; 81; 4
102; 83; 2
102; 84; 1
102; 85; 12
102; 87; 85
102; 89; 291
102; 91; 1
102; 92; 9
102; 94; 3
102; 95; 1
102; 96; 11
102; 97; 2
102; 98; 18
102; 99; 10
102; 100; 29
102; 101; 4
102; 103; 2
102; 104; 4
102; 106; 2
102; 109; 1
102; 110; 52
102; 111; 2
102; 112; 2
102; 113; 2
102; 114; 1
102; 115; 5
102; 116; 1
102; 117; 20
102; 118; 9
102; 119; 3
102; 120; 1
102; 121; 154
102; 122; 6
102; 123; 1
102; 124; 5
102; 125; 5
102; 126; 35
102; 127; 13
102; 128; 23
102; 129; 61
102; 132; 49
102; 133; 3
102; 134; 123
102; 135; 1
102; 136; 43
102; 137; 1
102; 138; 27
102; 139; 308
102; 140; 3
103; 1; 25
103; 2; 37
103; 3; 1
103; 5; 1
103; 8; 10
103; 11; 17
103; 12; 52
103; 13; 12
103; 15; 351
103; 16; 2
103; 17; 1
103; 18; 15
103; 20; 126
103; 21; 11
103; 22; 2
103; 23; 2
103; 24; 8
103; 25; 1
103; 29; 9
103; 30; 8
103; 32; 5
103; 33; 11
103; 34; 2
103; 35; 2
103; 37; 1
103; 38; 1
103; 39; 1
103; 40; 4
103; 41; 52
103; 42; 3
103; 44; 56
103; 45; 1
103; 46; 1
103; 50; 1
103; 51; 2
103; 52; 1
103; 54; 1
103; 56; 39
103; 58; 2
103; 59; 2
103; 61; 8
103; 62; 4
103; 63; 11
103; 64; 1
103; 65; 172
103; 67; 14
103; 70; 231
103; 71; 2
103; 72; 29
103; 73; 84
103; 75; 3
103; 76; 76
103; 78; 16
103; 79; 8
103; 80; 3
103; 81; 32
103; 83; 18
103; 84; 4
103; 85; 52
103; 86; 4
103; 87; 1
103; 89; 10
103; 91; 1
103; 92; 3
103; 93; 6
103; 94; 1
103; 96; 12
103; 97; 1
103; 98; 4
103; 99; 6
103; 101; 2
103; 102; 2
103; 104; 707
103; 106; 16
103; 109; 32
103; 110; 13
103; 111; 1
103; 112; 1
103; 113; 1
103; 114; 2
103; 115; 11
103; 116; 1
103; 117; 10
103; 118; 122
103; 119; 1
103; 121; 3
103; 122; 2
103; 123; 19
103; 124; 254
103; 125; 1
103; 126; 3
103; 127; 4
103; 128; 6
103; 129; 38
103; 130; 1
103; 132; 10
103; 133; 24
103; 134; 4
103; 135; 1
103; 136; 28
103; 138; 21
103; 139; 211
104; 1; 58
104; 2; 188
104; 3; 1
104; 4; 1
104; 5; 2
104; 8; 22
104; 10; 1
104; 11; 38
104; 12; 127
104; 13; 25
104; 14; 1
104; 15; 801
104; 16; 3
104; 17; 3
104; 18; 27
104; 20; 174
104; 21; 26
104; 22; 5
104; 23; 4
104; 24; 14
104; 25; 3
104; 28; 1
104; 29; 17
104; 30; 19
104; 31; 1
104; 32; 12
104; 33; 25
104; 34; 4
104; 35; 4
104; 37; 1
104; 38; 3
104; 39; 3
104; 40; 8
104; 41; 133
104; 42; 6
104; 43; 7
104; 44; 201
104; 45; 2
104; 46; 2
104; 50; 2
104; 51; 4
104; 52; 2
104; 54; 1
104; 56; 67
104; 58; 4
104; 59; 5
104; 61; 22
104; 62; 10
104; 63; 26
104; 64; 3
104; 65; 614
104; 67; 33
104; 68; 1
104; 69; 1
104; 70; 88
104; 71; 3
104; 72; 49
104; 73; 180
104; 75; 5
104; 76; 396
104; 78; 49
104; 79; 22
104; 80; 7
104; 81; 86
104; 83; 63
104; 84; 10
104; 85; 120
104; 86; 41
104; 87; 18
104; 89; 23
104; 91; 1
104; 92; 6
104; 93; 17
104; 94; 3
104; 95; 1
104; 96; 25
104; 97; 2
104; 98; 9
104; 99; 15
104; 101; 5
104; 102; 4
104; 103; 707
104; 105; 11
104; 106; 38
104; 109; 201
104; 110; 30
104; 111; 1
104; 112; 2
104; 113; 2
104; 114; 4
104; 115; 25
104; 116; 3
104; 117; 22
104; 118; 234
104; 119; 2
104; 121; 8
104; 122; 4
104; 123; 267
104; 124; 299
104; 125; 1
104; 126; 7
104; 127; 10
104; 128; 14
104; 129; 89
104; 130; 1
104; 132; 22
104; 133; 73
104; 134; 9
104; 135; 2
104; 136; 62
104; 138; 49
104; 139; 483
104; 140; 1
105; 1; 85
105; 2; 3
105; 8; 2
105; 11; 20
105; 12; 1355
105; 13; 1
105; 15; 353
105; 18; 12
105; 20; 1
105; 21; 20
105; 24; 6
105; 29; 5
105; 30; 14
105; 32; 32
105; 33; 5
105; 40; 1
105; 41; 2
105; 42; 40
105; 43; 566
105; 44; 1
105; 47; 1
105; 50; 2
105; 52; 2
105; 54; 3
105; 56; 13
105; 58; 1
105; 59; 4
105; 61; 11
105; 62; 1
105; 63; 13
105; 64; 9
105; 65; 20
105; 67; 25
105; 71; 355
105; 73; 95
105; 75; 3
105; 76; 7
105; 78; 1
105; 79; 1
105; 80; 2
105; 81; 30
105; 83; 1
105; 84; 10
105; 85; 864
105; 87; 2
105; 89; 3
105; 91; 74
105; 92; 5
105; 96; 4
105; 98; 5
105; 99; 4
105; 104; 11
105; 106; 11
105; 110; 18
105; 112; 1
105; 113; 1
105; 114; 51
105; 115; 7
105; 117; 2
105; 118; 4
105; 121; 1
105; 123; 1
105; 124; 11
105; 126; 1
105; 127; 1
105; 128; 2
105; 129; 17
105; 132; 3
105; 133; 1
105; 134; 1
105; 135; 16
105; 136; 9
105; 137; 2
105; 138; 8
105; 139; 112
105; 140; 3
106; 1; 78
106; 2; 10
106; 3; 1
106; 5; 1
106; 7; 1
106; 8; 11
106; 9; 2
106; 10; 1
106; 11; 24
106; 12; 709
106; 13; 4
106; 14; 1
106; 15; 3439
106; 16; 3
